 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog,,
2009,12,17,25342.52,40.406,-95.863,3.6,5,PDE  ,,
2009,12,17,144524.88,34.934,139.179,4.9,13,PDE  ,,
2009,12,17,204130.7,36.37,139.481,5.1,91,PDE  ,,
2009,12,17,234536.41,34.921,139.261,5,6,PDE  ,,
2009,12,18,143003.39,3.047,-76.234,5.1,165,PDE  ,,
2009,12,18,155315.13,34.946,139.172,4.3,18,PDE  ,,
2009,12,18,193051,38.036,141.83,4.5,37,PDE  ,,
2009,12,19,53629,37.724,14.981,4.3,16,PDE  ,,
2009,12,19,90117,37.784,14.939,4.3,14,PDE  ,,
2009,12,19,130215.57,23.796,121.605,6.4,43,PDE  ,,
2009,12,20,21224.5,23.775,121.682,4.1,34,PDE  ,,
2009,12,20,50521.34,35.554,-97.267,3.1,5,PDE  ,,
2009,12,22,60623.43,35.72,31.511,5.3,63,PDE  ,,
2009,12,22,230111.4,-28.607,-71.035,5,45,PDE  ,,
2009,12,23,11158.2,-1.434,99.393,6,19,PDE  ,,
2009,12,23,90201,40.753,-112.056,2.9,6,PDE  ,,
2009,12,23,210130.81,35.124,140.212,4.2,25,PDE  ,,
2009,12,23,222231.18,35.137,140.174,4.4,29,PDE  ,,
2009,12,24,50534.26,-5.46,145.633,5.4,124,PDE  ,,
2009,12,24,140158.93,-15.766,-73.978,5.6,59,PDE  ,,
2009,12,25,41113.04,-3.696,135.404,4.3,33,PDE  ,,
2009,12,25,130015.7,24.41,121.82,4.4,14,PDE  ,,
2009,12,26,230208.19,32.948,-115.923,4,14,PDE  ,,
2009,12,26,232159.5,59.758,150.83,4.7,10,PDE  ,,
2009,12,27,131907.17,-3.102,139.653,5.7,7,PDE  ,,
2009,12,28,1248.43,43.265,144.526,5,71,PDE  ,,
2009,12,28,5716.41,-22.501,-70.131,5.2,33,PDE  ,,
2009,12,28,211044.5,24.74,122.36,4.3,98,PDE  ,,
2009,12,29,114734.96,-36.675,-72.917,5.1,28,PDE  ,,
2009,12,29,192305.41,41.93,142.075,4.9,72,PDE  ,,
2009,12,30,74857.52,10.6,125.299,5.3,152,PDE  ,,
2009,12,30,111749.8,6.52,126.341,5.5,34,PDE  ,,
2009,12,30,184857.7,32.437,-115.165,5.9,9,PDE  ,,
2009,12,30,200654.7,32.505,-115.2,3.7,6,PDE  ,,
2009,12,30,202451.2,32.546,-115.25,4,9,PDE  ,,
2009,12,31,4908,32.463,-115.108,3.3,3,PDE  ,,
2009,12,31,53839.34,23.7,121.73,4.1,10,PDE  ,,
2010,1,1,173445.62,23.786,121.677,4.5,30,PDE  ,,
2010,1,3,41139.49,-5.297,145.859,5.8,34,PDE  ,,
2010,1,3,132236.72,-22.573,-68.502,4.8,101,PDE  ,,
2010,1,3,141353.23,-1.858,138.98,5.3,9,PDE  ,,
2010,1,3,203912.98,-8.802,-77.718,5.7,116,PDE  ,,
2010,1,3,223625.64,-8.783,157.354,7.1,10,PDE  ,,
2010,1,4,192737,24.152,121.923,4.5,48,PDE  ,,
2010,1,7,71135.57,27.902,128.877,4.8,45,PDE  ,,
2010,1,7,180935.04,37.481,-121.798,4.1,11,PDE  ,,
2010,1,10,2739.32,40.652,-124.692,6.5,29,PDE  ,,
2010,1,11,184835.96,4.229,-75.756,4.8,180,PDE  ,,
2010,1,11,233044.47,15.437,-88.761,5.1,10,PDE  ,,
2010,1,12,23608.44,33.966,-116.876,4.3,10,PDE  ,,
2010,1,12,82510,43.123,13.413,4.1,25,PDE  ,,
2010,1,12,105408.59,14.59,120.436,4.8,114,PDE  ,,
2010,1,12,133544,43.129,13.438,4.1,24,PDE  ,,
2010,1,12,231434.15,-13.835,34.503,4.7,10,PDE  ,,
2010,1,13,35223.9,-20.298,-68.931,4.9,83,PDE  ,,
2010,1,13,101446.87,24.002,121.605,4.7,13,PDE  ,,
2010,1,13,124238.11,6.609,124.4,5,10,PDE  ,,
2010,1,13,171807.99,-0.687,133.33,5.8,10,PDE  ,,
2010,1,14,123533.54,-44.12,168.372,4.6,3,PDE  ,,
2010,1,14,184625.1,42.338,142.991,5,60,PDE  ,,
2010,1,15,649.53,7.174,125.943,5.3,48,PDE  ,,
2010,1,15,110838.37,26.746,126.285,5.7,139,PDE  ,,
2010,1,15,151826.35,35.576,-97.25,3.8,8,PDE  ,,
2010,1,15,154447.2,43.551,146.717,5.2,35,PDE  ,,
2010,1,16,120325.7,33.932,-117.023,4.3,13,PDE  ,,
2010,1,18,90319.43,38.683,-119.471,3.5,11,PDE  ,,
2010,1,18,122834.93,-31.355,-68.599,5.4,94,PDE  ,,
2010,1,18,154026.44,13.728,-90.132,5.9,54,PDE  ,,
2010,1,18,230135,19.233,-155.528,4.3,6,PDE  ,,
2010,1,19,60927.16,23.771,121.664,4.9,44,PDE  ,,
2010,1,19,142338.85,19.004,-80.804,5.9,10,PDE  ,,
2010,1,19,172815.36,-27.584,-65.829,5.2,26,PDE  ,,
2010,1,20,110343.49,18.423,-72.823,5.9,10,PDE  ,,
2010,1,20,175923.18,34.922,139.157,4.1,17,PDE  ,,
2010,1,20,211846,36.017,-91.303,3.3,0,PDE  ,,
2010,1,21,1514.1,-36.281,-73.16,5.1,42,PDE  ,,
2010,1,21,20203.74,13.551,125.46,5.5,15,PDE  ,,
2010,1,22,125414.17,18.462,-72.431,4.2,10,PDE  ,,
2010,1,23,144334.61,8.402,-83.031,5,35,PDE  ,,
2010,1,24,71452.23,35.502,-97.245,3.6,6,PDE  ,,
2010,1,24,71910.59,41.238,141.46,4.2,47,PDE  ,,
2010,1,25,71508.98,30.964,130.888,5.5,38,PDE  ,,
2010,1,25,225246.51,-8.498,-74.466,5.9,146,PDE  ,,
2010,1,28,91145.57,9.852,125.978,4.9,101,PDE  ,,
2010,1,28,161251.73,4.64,96.832,4.8,8,PDE  ,,
2010,1,30,55009.3,-28.227,-70.698,5.3,57,PDE  ,,
2010,1,31,53858.74,32.735,-115.402,3.1,15,PDE  ,,
2010,2,4,13123.56,17.741,120.872,4.1,21,PDE  ,,
2010,2,4,50001.16,18.529,-72.767,4.6,10,PDE  ,,
2010,2,4,202021.97,40.412,-124.961,5.9,23,PDE  ,,
2010,2,5,94846.77,-44.729,167.392,4.6,5,PDE  ,,
2010,2,7,61000.23,23.488,123.615,6.3,21,PDE  ,,
2010,2,9,4740.7,15.893,-96.861,5.7,39,PDE  ,,
2010,2,9,74810.72,-31.101,-71.52,4.5,66,PDE  ,,
2010,2,9,182243.53,8.431,-83.076,4.8,24,PDE  ,,
2010,2,10,95935.14,41.969,-88.498,3.8,10,PDE  ,,
2010,2,11,184309.71,-9.905,113.845,5.8,51,PDE  ,,
2010,2,12,24238.53,23.845,121.194,4.9,21,PDE  ,,
2010,2,12,120338.83,-33.622,-68.789,5.8,148,PDE  ,,
2010,2,12,134135.74,-40.919,174.961,4.6,62,PDE  ,,
2010,2,13,213906.6,34.005,-117.18,4.1,8,PDE  ,,
2010,2,14,25739.28,37.147,141.415,4.3,57,PDE  ,,
2010,2,14,213547.9,32.242,-116.591,4.6,6,PDE  ,,
2010,2,18,170238.42,-40.174,173.778,5,170,PDE  ,,
2010,2,19,195342.71,34.011,-117.189,3.4,7,PDE  ,,
2010,2,21,5657.14,37.427,141.495,4.8,50,PDE  ,,
2010,2,22,93603.06,18.491,-72.56,4.6,9,PDE  ,,
2010,2,22,95253.36,36.486,140.539,4.2,65,PDE  ,,
2010,2,23,62620.84,18.453,-72.586,4.8,9,PDE  ,,
2010,2,23,102556.85,32.508,48.29,5.2,35,PDE  ,,
2010,2,23,105213.98,15.907,-91.207,5.3,9,PDE  ,,
2010,2,23,151600.36,15.967,-91.26,5.6,10,PDE  ,,
2010,2,23,222727.2,-23.89,-69.41,4.6,96,PDE  ,,
2010,2,25,31503.09,11.176,-86.126,5.7,24,PDE  ,,
2010,2,26,10758.21,23.784,122.816,5.5,37,PDE  ,,
2010,2,26,44128.99,0.893,123.181,5,69,PDE  ,,
2010,2,26,161857.3,5.819,125.653,5,60,PDE  ,,
2010,2,26,203126.97,25.93,128.425,7,25,PDE  ,,
2010,2,27,53726.63,25.901,128.608,4.4,4,PDE  ,,
2010,2,27,63411.53,-36.122,-72.898,8.8,22,PDE  ,,
2010,2,27,154537,-24.872,-65.602,6.3,10,PDE  ,,
2010,2,27,190006.86,-33.422,-71.828,6.2,31,PDE  ,,
2010,2,27,222227.31,35.553,-96.752,4.1,5,PDE  ,,
2010,2,28,31027.42,40.065,-121.51,2.7,2,PDE  ,,
2010,2,28,35124.37,45.714,-74.464,3.9,18,PDE  ,,
2010,2,28,81505.14,-33.565,-68.385,4.9,19,PDE  ,,
2010,2,28,95304.55,-24.864,-65.422,4.6,39,PDE  ,,
2010,2,28,102651.77,-1.177,-80.39,5.2,35,PDE  ,,
2010,2,28,112535.92,-34.903,-71.617,6.2,46,PDE  ,,
2010,2,28,160534.13,19.134,121.327,5.2,37,PDE  ,,
2010,2,28,194835.39,-38.099,-73.68,5.9,18,PDE  ,,
2010,2,28,220747.11,39.482,140.44,5.1,121,PDE  ,,
2010,3,1,31553.31,7.052,126.309,5.1,27,PDE-W,,
2010,3,1,65319.78,-24.802,-65.232,4.8,35,PDE-W,,
2010,3,1,103735.55,18.389,-72.837,4,10,PDE-W,,
2010,3,1,215101,-33.898,-71.424,5,45,PDE-W,,
2010,3,2,20935.49,-39.76,-71.366,5.3,24,PDE-W,,
2010,3,2,25121.31,18.182,122.399,5.8,17,PDE-W,,
2010,3,2,84742.3,-33.901,-71.492,4.5,44,PDE-W,,
2010,3,2,193735,36.788,-89.357,3.7,8,PDE-W,,
2010,3,2,215643.04,-30.257,-69.02,5.1,36,PDE-W,,
2010,3,3,61622.75,-33.678,-72.043,5.1,35,PDE-W,,
2010,3,3,174425.04,-36.61,-73.36,6.1,20,PDE-W,,
2010,3,3,195829.99,-33.412,-71.868,5.8,38,PDE-W,,
2010,3,4,1851.29,22.918,120.795,6.3,21,PDE-W,,
2010,3,4,15948.67,-33.216,-72.125,6,24,PDE-W,,
2010,3,4,43100.78,12.022,124.057,4.5,35,PDE-W,,
2010,3,4,80802.38,22.789,121.417,4.3,35,PDE-W,,
2010,3,4,81616.85,22.901,120.769,5.3,23,PDE-W,,
2010,3,5,14342.31,20.253,122.123,4.9,33,PDE-W,,
2010,3,5,33428.6,-34.546,-71.85,5.7,8,PDE-W,,
2010,3,5,35514.3,-34.659,-71.755,5.2,34,PDE-W,,
2010,3,5,73642.6,-35.112,-73.132,4.8,20,PDE-W,,
2010,3,5,91936.38,-36.631,-73.223,6.1,29,PDE-W,,
2010,3,5,114706.82,-36.665,-73.374,6.6,18,PDE-W,,
2010,3,5,122136.4,-35.091,-71.815,4.6,35,PDE-W,,
2010,3,5,164652.3,-36.738,-73.754,4.3,3,PDE-W,,
2010,3,5,180232.88,-34.186,-72.289,4.8,18,PDE-W,,
2010,3,5,202406.65,-36.732,-72.787,4.7,31,PDE-W,,
2010,3,6,12318.8,-37.057,-73.521,5.1,10,PDE-W,,
2010,3,6,30927.9,-34.636,-72.24,5,15,PDE-W,,
2010,3,6,44934.4,9.952,-84.027,4.4,3,PDE-W,,
2010,3,7,44631.7,-33.166,-72.064,5.1,18,PDE-W,,
2010,3,7,72116,-34.997,-71.96,4.5,35,PDE-W,,
2010,3,7,155944.6,-37.99,-73.3,5.8,26,PDE-W,,
2010,3,7,183600.24,-34.608,-71.906,5.1,35,PDE-W,,
2010,3,8,23234.71,38.864,39.986,6.1,12,PDE-W,,
2010,3,8,92624.87,23.334,120.654,4.3,35,PDE-W,,
2010,3,8,111210.79,38.776,40.143,5,5,PDE-W,,
2010,3,8,134723.44,-34.582,-71.58,5.1,39,PDE-W,,
2010,3,8,164951.78,-32.66,-71.644,5,21,PDE-W,,
2010,3,8,170316.83,-25.712,-66.617,5.8,10,PDE-W,,
2010,3,8,172205.3,20.189,122.089,4.8,8,PDE-W,,
2010,3,8,175045.82,-32.595,-71.641,5.4,23,PDE-W,,
2010,3,8,180801.78,-32.613,-71.613,5.3,22,PDE-W,,
2010,3,8,184324.5,-32.714,-71.827,5.1,7,PDE-W,,
2010,3,9,41821.87,32.994,-116.359,4,5,PDE-W,,
2010,3,9,42957,19.846,-155.364,4.4,31,PDE-W,,
2010,3,9,53149.31,23.04,120.739,4.5,10,PDE-W,,
2010,3,9,55121.22,23.994,120.817,4.5,10,PDE-W,,
2010,3,9,55328.1,-37.103,-73.321,4.8,10,PDE-W,,
2010,3,9,60045.42,11.23,125.458,5.1,78,PDE-W,,
2010,3,10,1449.3,-33.805,-71.415,4.9,11,PDE-W,,
2010,3,10,23420.1,-33.744,-71.438,4.2,48,PDE-W,,
2010,3,10,24148,-36.981,-72.718,5.4,32,PDE-W,,
2010,3,10,60435.61,35.599,-96.769,3.1,5,PDE-W,,
2010,3,10,90409.9,-36.699,-73.189,5.1,27,PDE-W,,
2010,3,10,133804.22,42.772,20.561,4.6,10,PDE-W,,
2010,3,11,143943.95,-34.29,-71.891,6.9,11,PDE-W,,
2010,3,11,145527.51,-34.326,-71.799,6.7,18,PDE-W,,
2010,3,11,150602.13,-34.47,-72.004,6,31,PDE-W,,
2010,3,11,152615.59,-34.245,-71.866,5.3,23,PDE-W,,
2010,3,11,155435.6,-34.507,-72.124,5,12,PDE-W,,
2010,3,11,162352.54,-34.383,-71.803,4.9,32,PDE-W,,
2010,3,11,165633.76,-34.393,-71.802,5.3,39,PDE-W,,
2010,3,11,192806.4,-34.346,-71.976,5.4,33,PDE-W,,
2010,3,11,201120.4,-34.381,-71.979,5.6,8,PDE-W,,
2010,3,11,204841.1,-34.439,-71.961,4.8,6,PDE-W,,
2010,3,11,235729.51,35.475,-98.123,3.4,6,PDE-W,,
2010,3,12,5130,-34.351,-72.041,4.2,28,PDE-W,,
2010,3,12,22448.9,-34.317,-71.996,4.3,11,PDE-W,,
2010,3,12,23547.7,-35.027,-72.027,4.4,31,PDE-W,,
2010,3,12,31046.85,-34.349,-71.875,4.8,19,PDE-W,,
2010,3,12,55334,-34.68,-72.09,4.5,19,PDE-W,,
2010,3,12,61034.4,-34.488,-71.823,5,22,PDE-W,,
2010,3,12,64458.8,-34.346,-71.978,4.8,33,PDE-W,,
2010,3,12,65638.5,-34.341,-71.999,4.9,35,PDE-W,,
2010,3,12,80133.4,-34.354,-71.991,4.5,39,PDE-W,,
2010,3,12,85323.2,-34.512,-71.834,4.7,17,PDE-W,,
2010,3,12,90052.4,-34.394,-71.958,4.8,10,PDE-W,,
2010,3,12,102358.12,40.187,-121.331,3.6,9,PDE-W,,
2010,3,12,103926.2,-34.362,-72.114,4.7,31,PDE-W,,
2010,3,12,132523.5,-34.332,-72.032,4.9,35,PDE-W,,
2010,3,12,133830.6,-34.379,-72.155,4.3,31,PDE-W,,
2010,3,12,160451.2,-34.337,-71.942,5,36,PDE-W,,
2010,3,12,165001.7,-34.233,-71.917,5.8,7,PDE-W,,
2010,3,12,194833.83,-34.475,-71.634,4.8,35,PDE-W,,
2010,3,12,231955.16,23.062,94.623,5.5,102,PDE-W,,
2010,3,12,232600.6,-37.43,-73.649,4.7,19,PDE-W,,
2010,3,13,10010,-34.383,-71.945,4.5,5,PDE-W,,
2010,3,13,20900.1,-34.414,-71.964,4.4,20,PDE-W,,
2010,3,13,22337.2,-34.512,-71.945,4.5,15,PDE-W,,
2010,3,13,31501.4,-36.685,-73.612,5.1,15,PDE-W,,
2010,3,13,31907.1,-36.725,-73.5,5.3,30,PDE-W,,
2010,3,13,71203.3,-34.392,-71.931,5.2,3,PDE-W,,
2010,3,13,103443.36,-37.551,-73.465,5.8,35,PDE-W,,
2010,3,13,145903.29,1.335,97.201,5.8,35,PDE-W,,
2010,3,13,152235.9,-34.56,-71.747,5.1,36,PDE-W,,
2010,3,13,163232.32,32.991,-116.358,4.4,5,PDE-W,,
2010,3,13,182607.2,-34.388,-71.817,4,10,PDE-W,,
2010,3,13,202026.36,-36.825,-73.702,5,37,PDE-W,,
2010,3,14,2224.5,-34.727,-71.827,4.4,37,PDE-W,,
2010,3,14,5744.7,-1.692,128.134,6.4,53,PDE-W,,
2010,3,14,14040.1,-34.59,-71.862,4.9,30,PDE-W,,
2010,3,14,65321.79,31.677,76.105,4.5,30,PDE-W,,
2010,3,14,73124.99,-34.227,-71.768,5.4,35,PDE-W,,
2010,3,14,80803.96,37.745,141.59,6.5,32,PDE-W,,
2010,3,14,95417.56,8.641,126.337,4.9,86,PDE-W,,
2010,3,14,135222.69,-38.502,-73.653,5.3,23,PDE-W,,
2010,3,14,145929.4,-36.604,-72.985,4.5,10,PDE-W,,
2010,3,14,164207.92,-34.332,-71.934,4.4,22,PDE-W,,
2010,3,14,182020.9,-34.358,-72.089,4.8,33,PDE-W,,
2010,3,14,191046.1,-34.932,-72.565,5,32,PDE-W,,
2010,3,14,200454.54,-38.526,-73.534,5.6,13,PDE-W,,
2010,3,15,4251.9,-34.376,-72.035,5.1,32,PDE-W,,
2010,3,15,110828.96,-35.802,-73.158,6.2,14,PDE-W,,
2010,3,15,223032.05,35.549,140.144,4.8,63,PDE-W,,
2010,3,16,22157.94,-36.217,-73.257,6.7,18,PDE-W,,
2010,3,16,30439.99,-36.405,-73.074,5.4,42,PDE-W,,
2010,3,16,110400.19,33.992,-118.082,4.2,18,PDE-W,,
2010,3,17,44615.06,-4.643,102.828,5.3,70,PDE-W,,
2010,3,17,101036,-35.26,-71.969,4.2,18,PDE-W,,
2010,3,17,190006.8,-36.596,-72.91,5,27,PDE-W,,
2010,3,17,200406,-34.525,-71.857,4.4,12,PDE-W,,
2010,3,17,230828.67,-37.8,-72.992,4.6,35,PDE-W,,
2010,3,18,15729.57,-36.569,-72.773,5.1,28,PDE-W,,
2010,3,18,31822,-34.361,-72.008,5.1,35,PDE-W,,
2010,3,18,32532.32,-35.912,-72.162,4.8,49,PDE-W,,
2010,3,18,81920,-34.424,-71.928,4.1,29,PDE-W,,
2010,3,18,90131.84,24.413,122.286,4.5,10,PDE-W,,
2010,3,18,134701,3.18,-74.68,4.3,24,PDE-W,,
2010,3,18,165359.5,24.4,122.03,4,25,PDE-W,,
2010,3,18,201619,-34.255,-71.988,4.9,9,PDE-W,,
2010,3,18,213034,-34.676,-71.818,3.7,36,PDE-W,,
2010,3,19,85444,-35.541,-73.475,5.4,14,PDE-W,,
2010,3,19,102732.27,36.736,140.397,4.2,78,PDE-W,,
2010,3,19,103559,-35.518,-72.608,4.8,36,PDE-W,,
2010,3,19,171045,-34.44,-72.04,5.2,16,PDE-W,,
2010,3,19,175713.43,-34.464,-71.695,4.8,29,PDE-W,,
2010,3,20,23442.95,-37.934,-73.33,4.8,35,PDE-W,,
2010,3,20,100437.16,-34.406,-71.723,5,39,PDE-W,,
2010,3,20,180808.72,19.674,-75.331,5.6,14,PDE-W,,
2010,3,20,193128.84,19.76,-75.364,4.9,10,PDE-W,,
2010,3,20,212109,-34.685,-72.084,5.2,24,PDE-W,,
2010,3,20,215543.51,15.927,-91.294,5.3,39,PDE-W,,
2010,3,21,24429.12,18.469,-72.498,4.1,10,PDE-W,,
2010,3,21,70019,-34.719,-71.759,4.1,35,PDE-W,,
2010,3,21,162516,-34.632,-72.017,4.8,16,PDE-W,,
2010,3,21,182653.19,-34.95,-71.429,3.9,56,PDE-W,,
2010,3,21,183104.1,-36.344,-73.164,5.5,36,PDE-W,,
2010,3,22,23718.31,35.556,-96.75,3.7,8,PDE-W,,
2010,3,22,25353,19.678,-70.944,4.6,38,PDE-W,,
2010,3,22,124911,-35.117,-72.058,4.5,37,PDE-W,,
2010,3,22,143456.37,-35.448,-72.613,4.4,35,PDE-W,,
2010,3,22,195814.9,18.469,120.736,5.9,47,PDE-W,,
2010,3,23,103850,-38.23,-73.438,4.6,21,PDE-W,,
2010,3,23,201925.06,-15.327,-74.56,5.2,53,PDE-W,,
2010,3,23,233059,-35.816,-72.196,4.6,46,PDE-W,,
2010,3,24,141131,38.821,40.138,5.1,4,PDE-W,,
2010,3,24,141457,-35.635,-72.844,4.8,23,PDE-W,,
2010,3,24,144804,-35.102,-71.922,4.6,41,PDE-W,,
2010,3,25,13454.27,-38.306,-73.494,4.3,35,PDE-W,,
2010,3,25,25817,-35.106,-71.954,4.7,37,PDE-W,,
2010,3,25,52924.72,13.827,120.071,6,16,PDE-W,,
2010,3,25,125939.24,-34.254,-71.902,4.8,35,PDE-W,,
2010,3,25,135752,-35.989,-72.725,5,33,PDE-W,,
2010,3,25,183925.37,-20.075,-68.996,4.6,101,PDE-W,,
2010,3,26,13637.08,-36.616,-72.504,4.3,35,PDE-W,,
2010,3,26,15637.48,-1.098,-78.129,5,10,PDE-W,,
2010,3,26,103040,-35.27,-72.152,4.9,39,PDE-W,,
2010,3,26,124154,-36.613,-73.428,4.8,13,PDE-W,,
2010,3,26,143912.57,-34.587,-71.922,4.3,35,PDE-W,,
2010,3,26,145207.23,-27.953,-70.821,6.3,42,PDE-W,,
2010,3,26,191741.99,-33.771,-68.469,4.3,35,PDE-W,,
2010,3,26,230753.86,24.03,121.773,4.8,62,PDE-W,,
2010,3,27,14857.26,-39.757,-73.36,4.4,24,PDE-W,,
2010,3,27,43756.92,-33.538,-71.81,4.7,49,PDE-W,,
2010,3,27,95409.36,-37.394,-72.817,4.3,35,PDE-W,,
2010,3,28,10824.86,-10.152,-78.055,5.4,65,PDE-W,,
2010,3,28,143634.33,-36.139,-73.449,5,35,PDE-W,,
2010,3,28,213828,-35.387,-73.385,6,29,PDE-W,,
2010,3,29,12926.75,35.999,139.823,4.7,56,PDE-W,,
2010,3,29,53946.86,17.939,122.503,4.5,10,PDE-W,,
2010,3,29,73506,-34.881,-71.935,5.4,34,PDE-W,,
2010,3,29,163714,-34.511,-71.892,4,14,PDE-W,,
2010,3,30,165446.73,13.667,92.831,6.7,34,PDE-W,,
2010,3,30,211834.9,36.463,140.605,4.7,53,PDE-W,,
2010,3,30,222958,-33.53,-71.742,4.3,15,PDE-W,,
2010,3,31,173320,-35.285,-72.07,3.8,39,PDE-W,,
2010,4,1,125307.61,-34.649,-71.82,5.2,11,PDE-W,,
2010,4,1,154107.1,-34.891,-71.918,4.9,38,PDE-W,,
2010,4,1,194302.3,-34.199,-72.104,5,36,PDE-W,,
2010,4,2,85332.1,-35.719,-72.757,4.4,13,PDE-W,,
2010,4,2,103824.09,-36.743,-73.175,4.8,28,PDE-W,,
2010,4,2,145809.2,-34.812,-71.586,4.6,61,PDE-W,,
2010,4,2,193410.84,-36.119,-72.697,5.1,37,PDE-W,,
2010,4,2,200446.07,37.781,15.154,4.2,8,PDE-W,,
2010,4,2,225807.56,-36.227,-72.878,6,24,PDE-W,,
2010,4,3,42002.9,-33.996,-72.458,4.7,23,PDE-W,,
2010,4,3,123501.2,13.464,144.664,4.4,10,PDE-W,,
2010,4,4,211629.2,45.856,7.512,3.6,7,PDE-W,,
2010,4,4,224043.1,32.297,-115.278,7.2,4,PDE-W,,
2010,4,4,231514,32.25,-115.3,5.4,8,PDE-W,,
2010,4,4,232507,32.245,-115.295,5.4,6,PDE-W,,
2010,4,5,709.07,32.018,-115.017,5.3,10,PDE-W,,
2010,4,5,24727.05,32.257,-115.243,4.5,10,PDE-W,,
2010,4,5,31525.2,32.633,-115.782,4.5,3,PDE-W,,
2010,4,5,33214,-33.387,-71.025,4.6,67,PDE-W,,
2010,4,5,111414.88,32.662,-115.808,4.9,13,PDE-W,,
2010,4,5,133305.4,32.64,-115.801,4.7,0,PDE-W,,
2010,4,5,154710.4,-35.596,-71.499,   ,97,PDE-W,,
2010,4,5,184119.47,-0.568,100.375,4.3,12,PDE-W,,
2010,4,5,223657.23,-19.86,-68.842,5.8,94,PDE-W,,
2010,4,6,41221.6,32.612,-115.767,4.2,2,PDE-W,,
2010,4,6,53837.2,-38.15,-73.56,4.9,24,PDE-W,,
2010,4,6,84519.7,-30.055,-71.576,4.2,30,PDE-W,,
2010,4,6,100636.94,32.618,-115.793,4,4,PDE-W,,
2010,4,6,191101.1,-33.674,-71.474,3.3,42,PDE-W,,
2010,4,6,210659.3,-34.306,-72.109,4.3,15,PDE-W,,
2010,4,6,221501.58,2.383,97.048,7.8,31,PDE-W,,
2010,4,7,21836.6,-35.614,-72.685,4.5,29,PDE-W,,
2010,4,7,22946.7,-35.526,-72.805,4.6,31,PDE-W,,
2010,4,7,63628,32.029,-115.14,4.6,7,PDE-W,,
2010,4,7,162532.23,-34.703,-71.895,4.7,41,PDE-W,,
2010,4,7,175039.3,-37.127,-73.254,4.5,18,PDE-W,,
2010,4,7,214906.2,-34.361,-71.989,3,12,PDE-W,,
2010,4,8,24756.38,32.657,-115.761,4.2,1,PDE-W,,
2010,4,8,80301,-35.161,-72.317,4.7,14,PDE-W,,
2010,4,8,124243,35.523,-97.284,3.4,0,PDE-W,,
2010,4,8,145753.04,-18.152,168.289,5.2,35,PDE-W,,
2010,4,8,154459.6,32.588,-115.778,4.5,0,PDE-W,,
2010,4,8,164426.7,32.228,-115.277,5.4,6,PDE-W,,
2010,4,8,180435.7,-29.131,-69.822,4.6,102,PDE-W,,
2010,4,8,184148.72,42.998,144.612,5.1,50,PDE-W,,
2010,4,8,195507,-34.404,-72.078,3.5,15,PDE-W,,
2010,4,9,222302.98,-28.559,-68.124,5.8,117,PDE-W,,
2010,4,9,230543.2,32.235,-115.26,4.5,4,PDE-W,,
2010,4,10,23749.16,-38.81,178.43,3.8,33,PDE-W,,
2010,4,10,43602.1,-34.149,-71.816,4,48,PDE-W,,
2010,4,10,91228.42,32.671,-115.773,4.5,6,PDE-W,,
2010,4,10,95200.83,32.644,-115.76,3.7,10,PDE-W,,
2010,4,10,120131.2,-32.536,-70.874,4.1,80,PDE-W,,
2010,4,10,134046.27,13.633,-87.865,4.4,28,PDE-W,,
2010,4,10,150634.07,-25.68,-70.667,5.5,49,PDE-W,,
2010,4,10,185024.5,18.872,-65.059,4.8,45,PDE-W,,
2010,4,11,23452.1,-35.946,-72.763,4.4,33,PDE-W,,
2010,4,11,45731.03,23.251,122.023,5.3,35,PDE-W,,
2010,4,11,102806.5,-34.76,-71.889,4.9,32,PDE-W,,
2010,4,11,164204,32.33,-115.31,4.4,6,PDE-W,,
2010,4,12,40448,35.611,-97.122,3,5,PDE-W,,
2010,4,12,200317.6,-37.128,-72.615,4.1,67,PDE-W,,
2010,4,12,205936.7,-36.543,-73.277,4.5,15,PDE-W,,
2010,4,12,222907.98,-38.549,178.586,4.3,33,PDE-W,,
2010,4,13,13954.02,-38.505,178.678,4.6,33,PDE-W,,
2010,4,13,142927.16,23.07,121.52,4.5,3,PDE-W,,
2010,4,13,150722.8,-36.869,-73.381,4.2,24,PDE-W,,
2010,4,13,153632.22,32.669,-115.799,4,3,PDE-W,,
2010,4,13,204907.06,23.122,121.441,4.9,1,PDE-W,,
2010,4,14,51614.4,17.969,-101.735,5.2,42,PDE-W,,
2010,4,14,185845,38.029,-111.104,3.9,3,PDE-W,,
2010,4,15,82021.1,-35.135,-71.782,4.3,49,PDE-W,,
2010,4,15,101311.4,-34.698,-72,4.7,25,PDE-W,,
2010,4,15,235938,41.703,-111.09,4.6,7,PDE-W,,
2010,4,16,73818.46,37.985,139.298,4.6,43,PDE-W,,
2010,4,16,181112,-37.439,-73.61,4.7,28,PDE-W,,
2010,4,16,231536.44,-37.42,-73.669,5.7,24,PDE-W,,
2010,4,17,94801.24,-37.93,-73.392,4.8,25,PDE-W,,
2010,4,17,194123,32.49,-115.59,4,2,PDE-W,,
2010,4,17,205242.19,11.678,-86.813,5.6,33,PDE-W,,
2010,4,17,231522.02,-6.669,147.291,6.2,53,PDE-W,,
2010,4,18,14938.5,-37.159,-73.753,5.6,29,PDE-W,,
